route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
910-247,NOV25-AlbRMB-Weekday-15,13039734-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Weekday-15,13039735-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Weekday-15,13039736-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Weekday-15,13039737-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Weekday-15,13039738-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Weekday-15,13039739-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Weekday-15,13039740-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Weekday-15,13039741-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Weekday-15,13039742-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Weekday-15,13039743-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Weekday-15,13039744-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Weekday-15,13039745-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Weekday-15,13039746-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Weekday-15,13039747-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Weekday-15,13039748-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Weekday-15,13039749-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Weekday-15,13039750-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Weekday-15,13039751-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,9100060,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039752-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039753-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039754-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039755-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039756-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039757-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039758-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039759-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039760-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039761-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039762-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039763-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039764-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039765-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039766-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039767-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039768-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039769-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039770-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039771-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039772-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039773-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039774-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039775-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039776-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039777-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039778-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039779-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039780-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039781-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039782-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039783-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039784-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany-No Stopping @ Quail",0,120436,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039785-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany-No Stopping @ Quail",0,120436,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039786-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039787-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039788-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039789-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039790-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall No stopping @ Quail",1,120438,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039791-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall No stopping @ Quail",1,120438,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039792-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039793-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039794-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039795-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039796-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039797-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039798-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039799-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039800-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039801-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039802-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039803-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039804-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039805-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039806-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039807-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039808-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039809-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039810-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039811-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039812-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039813-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039814-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039815-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039816-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039817-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039818-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039819-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039820-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039821-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039822-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039823-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039824-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039825-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039826-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039827-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039828-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039829-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039830-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039831-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039832-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039833-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039834-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039835-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039836-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany-No Stopping @ Quail",0,120436,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039837-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039838-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039839-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039840-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039841-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039842-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039843-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039844-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039845-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039846-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039847-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039848-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039849-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039850-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039851-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039852-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039853-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039854-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039855-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039856-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039857-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039858-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039859-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039860-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039861-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039862-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039863-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039864-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039865-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039866-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039867-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039868-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039869-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039870-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039871-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039872-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Weekday-15,13039873-NOV25-AlbRMB-Weekday-15,"Crossgates Mall to Downtown Albany",0,120434,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039874-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140675,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039875-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140675,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039876-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140675,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039877-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140675,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039878-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039879-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039880-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039881-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140675,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039882-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039883-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039884-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140675,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039885-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039886-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039887-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039888-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039889-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039890-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140675,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039891-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039892-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140675,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039893-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039894-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140675,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039895-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039896-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039897-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140675,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039898-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039899-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140675,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039900-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039901-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039902-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140675,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039903-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039904-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140675,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039905-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039906-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039907-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039908-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140674,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039909-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140675,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039910-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140675,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039911-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140675,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039912-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140675,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039913-NOV25-AlbRMB-Weekday-15,"Crossgates to UAlbany Health Sciences via Western/Madison",0,1140675,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039914-NOV25-AlbRMB-Weekday-15,"UAlbany Health Sciences to Crossgates via Western/Madison",1,1140676,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039915-NOV25-AlbRMB-Weekday-15,"UAlbany Health Sciences to Crossgates via Western/Madison",1,1140676,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039916-NOV25-AlbRMB-Weekday-15,"UAlbany Health Sciences to Crossgates via Western/Madison",1,1140676,1,1
114-247,NOV25-AlbRMB-Weekday-15,13039917-NOV25-AlbRMB-Weekday-15,"UAlbany Health Sciences to Crossgates via Western/Madison",1,1140676,1,1
